model,katman,katman_ad,n_noron,pencere,seyreklik,k,birlesim,rastgele,bagimsizlik,ardisik_jaccard
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.3,6,0.7932907226461123,0.882351,0.8470677008301046,0.2645164108623334
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.3,8,0.8604383793642523,0.94235199,0.8724786224516128,0.2645164108623334
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.3962744453199435
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,2,0.7164864751776702,0.75,0.8659459007106807,0.3962744453199435
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,3,0.829640737874097,0.875,0.8790419676642586,0.3962744453199435
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,4,0.8931171479164512,0.9375,0.8985534809518886,0.3962744453199435
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,6,0.9534745471296585,0.984375,0.9362055166547789,0.3962744453199435
Qwen2.5-0.5B,7,model.layers.7.mlp.down_proj,4864,0,0.5,8,0.9776364643043253,0.99609375,0.9627947626921832,0.3962744453199435
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,2,0.16132784336697908,0.18999999999999995,0.6814204818553236,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,3,0.2108895285087719,0.2709999999999999,0.6484767749050993,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,4,0.25309761464688246,0.3439,0.6277064971171893,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,6,0.32328811118031764,0.46855899999999995,0.6058408862090402,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.1,8,0.3810851192027097,0.5695327899999999,0.59864853997249,0.2427654635954316
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,2,0.31516022504892366,0.3599999999999999,0.7197514065557734,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,3,0.4011746968524252,0.4879999999999999,0.69852325295981,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,4,0.4695412670613173,0.5903999999999999,0.6904233275136203,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,6,0.5731303689141491,0.7378559999999998,0.6937365557215114,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.2,8,0.648626807582074,0.8322278399999999,0.7095967295304081,0.27161203921036875
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,2,0.4566506430888866,0.51,0.7459554432804123,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,3,0.5634529798761609,0.657,0.7379635290648765,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,4,0.6413944557181264,0.7599,0.7423232348730732,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,6,0.7472547168587149,0.882351,0.768015710213797,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.3,8,0.8145046248045857,0.94235199,0.8009699243005157,0.3165403443546656
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.4323547147140282
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,2,0.6988107844525697,0.75,0.7952431378102789,0.4323547147140282
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,3,0.8055292182662539,0.875,0.8147445820433438,0.4323547147140282
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,4,0.868311995915624,0.9375,0.8418559906642835,0.4323547147140282
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,6,0.9331359324717119,0.984375,0.8942161186512761,0.4323547147140282
Qwen2.5-0.5B,8,model.layers.8.mlp.down_proj,4864,0,0.5,8,0.9627373469254821,0.99609375,0.9327618961647512,0.4323547147140282
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,2,0.1580061830518076,0.18999999999999995,0.6445131450200849,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,3,0.20391229682662537,0.2709999999999999,0.6076742504481019,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,4,0.24265038517216422,0.3439,0.5848724279301526,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,6,0.305995260432887,0.46855899999999995,0.5589207167180479,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.1,8,0.35806206031787385,0.5695327899999999,0.5496145654020752,0.26902017805455947
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,2,0.308324991631476,0.3599999999999999,0.6770311976967254,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,3,0.38879442401960784,0.4879999999999999,0.6555361945125275,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,4,0.45253568982008063,0.5903999999999999,0.6468639595801247,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,6,0.5488733390428734,0.7378559999999998,0.648637068365647,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.2,8,0.6198996873371548,0.8322278399999999,0.6641588060044222,0.29967691634491106
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,2,0.44841167022865386,0.51,0.706722239184066,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,3,0.5495997000773993,0.657,0.6991588237462166,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,4,0.623683645047048,0.7599,0.7038131007763601,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,6,0.7250069747223087,0.882351,0.7298123893018277,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.3,8,0.7915389688639917,0.94235199,0.7652174765800782,0.34048622644620613
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.44731001625780575
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,2,0.6914987865640128,0.75,0.765995146256051,0.44731001625780575
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,3,0.7951951915634675,0.875,0.78718717750258,0.44731001625780575
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,4,0.8570302806069694,0.9375,0.81606921281593,0.44731001625780575
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,6,0.9233668606612686,0.984375,0.8740477123329417,0.44731001625780575
Qwen2.5-0.5B,9,model.layers.9.mlp.down_proj,4864,0,0.5,8,0.9557834484106306,0.99609375,0.9187445889222159,0.44731001625780575
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,2,0.15090299593160986,0.18999999999999995,0.5655888436845543,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,3,0.19027468717750254,0.2709999999999999,0.5279221472368573,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,4,0.2231704322200393,0.3439,0.5050038221403825,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,6,0.2761633187999585,0.46855899999999995,0.47797861075149023,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.1,8,0.3192251009640438,0.5695327899999999,0.46690051394290016,0.32926845068091676
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,2,0.2959218733906685,0.3599999999999999,0.5995117086916786,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,3,0.36615107391640866,0.4879999999999999,0.5769134510986414,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,4,0.4218430908127391,0.5903999999999999,0.5682456219588604,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,6,0.5063084741254023,0.7378559999999998,0.5694990371500965,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.2,8,0.5698170433819697,0.8322278399999999,0.5849426741188268,0.3543078846296202
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,2,0.43210471598516836,0.51,0.6290700761198493,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,3,0.5223680179308566,0.657,0.6228796020472174,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,4,0.5898849492038052,0.7599,0.6303216986384109,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,6,0.6836930992421884,0.882351,0.6588691343230944,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.3,8,0.7475707562532569,0.94235199,0.6967686925874657,0.39124124409557226
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.48588057890467795
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,2,0.6736388273766608,0.75,0.6945553095066432,0.48588057890467795
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,3,0.7711626838235294,0.875,0.7231004901960784,0.48588057890467795
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,4,0.8317210442301727,0.9375,0.7582195296689661,0.48588057890467795
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,6,0.8999618012301462,0.984375,0.825727589636431,0.48588057890467795
Qwen2.5-0.5B,10,model.layers.10.mlp.down_proj,4864,0,0.5,8,0.9359281363991663,0.99609375,0.8787212828203667,0.48588057890467795
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,2,0.14921078380883715,0.18999999999999995,0.5467864867648575,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,3,0.18714484971620227,0.2709999999999999,0.5096190041883176,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,4,0.21871849472650193,0.3439,0.48675069588561676,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,6,0.2696618232897332,0.46855899999999995,0.4603382994031708,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.1,8,0.31110604481500787,0.5695327899999999,0.4496087372620087,0.3452498612595094
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,2,0.2932869953136265,0.3599999999999999,0.5830437207101661,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,3,0.36198037603199174,0.4879999999999999,0.5624318612221938,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,4,0.41654535789990693,0.5903999999999999,0.5546756093747617,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,6,0.4989687954167964,0.7378559999999998,0.5558528591608096,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.2,8,0.5610152585982282,0.8322278399999999,0.5710208183781155,0.3676299370832883
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,2,0.4294336279482954,0.51,0.6163506092775972,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,3,0.5184920020639835,0.657,0.6120224147450518,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,4,0.5851320959569848,0.7599,0.6199871623330828,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,6,0.678337972334683,0.882351,0.6496734312033171,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.3,8,0.7422261757425742,0.94235199,0.6884483626221414,0.40085832688114226
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.4899322963172829
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,2,0.6720117931815841,0.75,0.6880471727263364,0.4899322963172829
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,3,0.7692571271929824,0.875,0.7180190058479532,0.4899322963172829
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,4,0.8305929130906835,0.9375,0.7556409442072766,0.4899322963172829
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,6,0.9001381968234196,0.984375,0.8260917611838339,0.4899322963172829
Qwen2.5-0.5B,11,model.layers.11.mlp.down_proj,4864,0,0.5,8,0.9369255634445024,0.99609375,0.8807318444235639,0.4899322963172829
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,2,0.1444813607220105,0.18999999999999995,0.4942373413556726,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,3,0.17899130869453042,0.2709999999999999,0.4619374777457922,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,4,0.20723441862268638,0.3439,0.43966551300814427,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,6,0.2529391155403301,0.46855899999999995,0.4149650816838827,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.1,8,0.2904043447107868,0.5695327899999999,0.4055187385545253,0.3893285401243058
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,2,0.2849486462303018,0.3599999999999999,0.5309290389393867,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,3,0.3478852231682147,0.4879999999999999,0.5134903582229678,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,4,0.3977023769517113,0.5903999999999999,0.5064097770279491,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,6,0.4740682257604069,0.7378559999999998,0.5095568809503045,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.2,8,0.5325531689682127,0.8322278399999999,0.5260020959662465,0.40726880541137245
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,2,0.41852919971160774,0.51,0.5644247605314654,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,3,0.501141237745098,0.657,0.5634208340198823,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,4,0.5632092725674698,0.7599,0.5723184878614259,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,6,0.6521255871742967,0.882351,0.6046621147285687,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.3,8,0.7147545922355394,0.94235199,0.6456811821125351,0.4371539219217471
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.516197835913251
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,2,0.6604089150530436,0.75,0.6416356602121742,0.516197835913251
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,3,0.754280347007224,0.875,0.6780809253525973,0.516197835913251
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,4,0.8144484799917279,0.9375,0.7187393828382351,0.516197835913251
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,6,0.8850675250441192,0.984375,0.7949781162201172,0.516197835913251
Qwen2.5-0.5B,12,model.layers.12.mlp.down_proj,4864,0,0.5,8,0.9240156005732151,0.99609375,0.8547086121790792,0.516197835913251
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,2,0.1443204275672057,0.18999999999999995,0.4924491951911747,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,3,0.17822174922600617,0.2709999999999999,0.4574371299766445,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,4,0.20620241895874264,0.3439,0.43543427207356555,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,6,0.2514650971919443,0.46855899999999995,0.41096567223143193,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.1,8,0.2883178901771756,0.5695327899999999,0.4010750562855804,0.39149896768865894
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,2,0.2814885834019981,0.3599999999999999,0.5093036462624886,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,3,0.34093701625386996,0.4879999999999999,0.489364639770382,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,4,0.3878913116533968,0.5903999999999999,0.48127897452202056,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,6,0.4594744303436105,0.7378559999999998,0.48242360472619167,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.2,8,0.5139790418186555,0.8322278399999999,0.4966232455354316,0.42564630266494863
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,2,0.4127199151560408,0.51,0.5367615007430514,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,3,0.4902097845717234,0.657,0.5328005170076284,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,4,0.5486134448350739,0.7599,0.5405815282345595,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,6,0.6325833884823006,0.882351,0.5711046919852469,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.3,8,0.6921406819958311,0.94235199,0.6104763246640383,0.45822745187009
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,1,0.5,0.5,0.0,0.5326923234838161
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,2,0.653479535740035,0.75,0.6139181429601401,0.5326923234838161
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,3,0.7427276831785345,0.875,0.6472738218094255,0.5326923234838161
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,4,0.800731568607176,0.9375,0.6873864425306879,0.5326923234838161
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,6,0.8706740501401433,0.984375,0.7652625551280379,0.5326923234838161
Qwen2.5-0.5B,13,model.layers.13.mlp.down_proj,4864,0,0.5,8,0.9102999609171444,0.99609375,0.8270613385416453,0.5326923234838161
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,1,0.0999177631578947,0.09999999999999998,-82236.84210530158,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,2,0.14235141041816873,0.18999999999999995,0.47057122686854175,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,3,0.17372734455624356,0.2709999999999999,0.43115406173241866,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,4,0.19916502946954814,0.3439,0.40658068663201374,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,6,0.24005209955361778,0.46855899999999995,0.3799991305425123,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.1,8,0.27329501042209486,0.5695327899999999,0.36907967688922194,0.4096339863364528
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,1,0.1998355263157894,0.19999999999999996,-164473.68421060315,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,2,0.2799754094139458,0.3599999999999999,0.49984630883716147,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,3,0.3373314950980392,0.4879999999999999,0.47684546909041414,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,4,0.3820115390083756,0.5903999999999999,0.46621808147637195,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,6,0.45041580699159134,0.7378559999999998,0.4655815069304635,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.2,8,0.5026409425482022,0.8322278399999999,0.47868968020801217,0.4321932520249299
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.3,1,0.29995888157894735,0.30000000000000004,-41118.42105264385,0.46577636674063266
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.3,2,0.4104105243845916,0.51,0.5257644018313885,0.46577636674063266
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.3,3,0.4853412828947368,0.657,0.5191632574082263,0.46577636674063266
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.3,4,0.541010576077965,0.7599,0.524049958856197,0.46577636674063266
Qwen2.5-0.5B,14,model.layers.14.mlp.down_proj,4864,0,0.3,6,0.6217093097944566,0.882351,0.5524319693697728,0.46577636674063266
